Date,Action,Phase,Product ID,Product Name,Price,Sector,Index,10D ROI,Index 10D ROI,Last X Day High,Last X Day Low,SD Ratio,Max ROI,Min ROI,10D Max ROI,10D MIN ROI,Current ROI,Vol spike,Long Stop Loss SD,Long Stop Loss XD,Long Profit Take,Short Stop Loss SD,Short Stop Loss XD,Short Profit Take,Slope,Long RR,Short RR,S/R,Price:S/R %,1 Day,1 Day %,Portfolio Status,Portfolio Return,Portfolio Max Return,Held Duration,Open Low Range %,Correlation co-efficient,Phase (numerical),Bonus,Lyr,5yr,3yr,1yr
20190514,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.223,016,016,-2.69,-1.41,3.00,0.00,-0.91,56.15,-6.78,NaN,NaN,35.26,NaN,2.13,2.19,2.42,2.44,2.27,2.15,9.04,2.17,0.34,2.04,9.088,0.02,1.09,NOT HELD,NaN,NaN,NaN,-0,0.9491,0.00,0.00,-1.86,NaN,NaN,NaN
20190515,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.249,016,016,-1.22,-1.34,4.00,0.00,-0.54,54.33,-7.86,NaN,NaN,34.50,NaN,2.13,2.19,2.42,2.44,2.26,2.15,10.32,1.49,0.52,2.04,10.374,0.03,1.18,NOT HELD,NaN,NaN,NaN,-0,0.9496,0.00,0.00,-0.70,NaN,NaN,NaN
20190516,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.270,016,016,-0.85,0.03,9.00,0.00,-0.27,52.93,-8.70,NaN,NaN,33.90,NaN,2.13,2.21,2.43,2.44,2.28,2.15,11.34,1.14,0.69,2.04,11.389,0.02,0.92,NOT HELD,NaN,NaN,NaN,-0,0.9503,0.00,0.00,0.21,NaN,NaN,NaN
20190517,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.238,016,016,-3.59,0.55,0.00,2.00,-0.74,55.11,-7.40,NaN,NaN,34.83,NaN,2.13,2.23,2.42,2.44,2.28,2.15,9.77,1.82,0.42,2.04,9.819,-0.03,-1.41,NOT HELD,NaN,NaN,NaN,-0,0.9503,0.00,0.00,-1.20,NaN,NaN,NaN
20190520,Normal ReBal,LL Rebalance,270,Baillie Gifford WS LT Global Growth (270),2.181,016,016,-5.37,2.79,0.00,54.00,-1.61,59.15,-4.99,NaN,NaN,36.48,NaN,2.14,2.17,2.42,2.44,2.28,2.15,6.99,5.67,0.10,2.04,7.036,-0.06,-2.53,NOT HELD,NaN,NaN,NaN,-0,0.9463,12.00,0.00,-3.70,NaN,NaN,NaN
20190521,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.208,016,016,-2.36,2.76,3.00,0.00,-1.21,57.21,-6.14,NaN,NaN,35.70,NaN,2.14,2.17,2.43,2.44,2.25,2.15,8.30,3.07,0.23,2.04,8.352,0.03,1.23,NOT HELD,NaN,NaN,NaN,-0,0.9438,0.00,0.00,-2.52,NaN,NaN,NaN
20190522,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.204,016,016,-2.61,3.41,0.00,1.00,-1.25,57.49,-5.98,NaN,NaN,35.81,NaN,2.14,2.17,2.42,2.44,2.22,2.15,8.11,3.27,0.21,2.04,8.160,-0.00,-0.18,NOT HELD,NaN,NaN,NaN,-0,0.9410,0.00,0.00,-2.69,NaN,NaN,NaN
20190523,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.159,016,016,-4.39,2.84,0.00,75.00,-1.88,60.74,-4.04,NaN,NaN,37.11,NaN,2.13,2.15,2.42,2.44,2.22,2.15,5.93,10.35,0.03,2.04,5.976,-0.04,-2.02,NOT HELD,NaN,NaN,NaN,-0,0.9360,12.00,0.00,-4.66,NaN,NaN,NaN
20190524,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.156,016,016,-4.52,2.20,0.00,86.00,-1.88,60.95,-3.91,NaN,NaN,37.19,NaN,2.13,2.15,2.42,2.44,2.21,2.15,5.78,10.42,0.03,2.04,5.834,-0.00,-0.13,NOT HELD,NaN,NaN,NaN,-0,0.9320,12.00,0.00,-4.79,NaN,NaN,NaN
20190527,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.157,016,016,-1.93,2.24,3.00,0.00,-1.88,60.90,-3.94,NaN,NaN,37.17,NaN,2.13,2.15,2.42,2.44,2.17,2.15,5.82,10.42,0.03,2.04,5.868,0.00,0.03,NOT HELD,NaN,NaN,NaN,-0,0.9283,0.00,0.00,-4.76,NaN,NaN,NaN
20190528,Normal ReBal,LL Rebalance,270,Baillie Gifford WS LT Global Growth (270),2.154,016,016,-3.21,3.59,0.00,90.00,-1.89,61.17,-3.78,NaN,NaN,37.28,NaN,2.13,2.14,2.42,2.44,2.17,2.15,5.64,10.73,0.03,2.04,5.691,-0.00,-0.17,NOT HELD,NaN,NaN,NaN,-0,0.9236,12.00,0.00,-4.91,NaN,NaN,NaN
20190529,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.131,016,016,-5.54,2.24,0.00,96.00,-2.16,62.89,-2.75,NaN,NaN,37.94,NaN,2.12,2.12,2.42,2.43,2.17,2.14,4.53,45.54,-0.04,2.04,4.577,-0.02,-1.05,NOT HELD,NaN,NaN,NaN,-0,0.9187,12.00,0.00,-5.92,NaN,NaN,NaN
20190530,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.142,016,016,-5.98,0.81,1.00,0.00,-1.96,62.07,-3.24,NaN,NaN,37.63,NaN,2.12,2.12,2.42,2.44,2.16,2.14,5.05,13.51,0.01,2.04,5.102,0.01,0.50,NOT HELD,NaN,NaN,NaN,-0,0.9157,0.00,0.00,-5.44,NaN,NaN,NaN
20190531,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.110,016,016,-6.03,-0.02,0.00,111.00,-2.33,64.46,-1.81,NaN,NaN,38.53,NaN,2.12,2.10,2.41,2.43,2.15,2.13,3.53,-53.29,-0.07,2.04,3.576,-0.03,-1.45,NOT HELD,NaN,NaN,NaN,-0,0.9114,16.00,0.00,-6.82,NaN,NaN,NaN
20190603,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.072,016,016,-5.25,-2.80,0.00,121.00,-2.81,67.50,0.00,NaN,NaN,39.65,NaN,2.11,2.06,2.41,2.43,2.15,2.13,1.65,-8.60,-0.16,2.04,1.696,-0.04,-1.81,NOT HELD,NaN,NaN,NaN,-0,0.9070,16.00,0.00,-8.51,NaN,NaN,NaN
20190604,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.105,016,016,-4.87,-2.72,3.00,0.00,-2.27,64.88,0.00,NaN,NaN,38.69,NaN,2.11,2.06,2.42,2.43,2.12,2.12,3.27,-179.20,-0.06,2.04,3.316,0.03,1.59,NOT HELD,NaN,NaN,NaN,-0,0.9042,0.00,0.00,-7.05,NaN,NaN,NaN
20190605,Normal ReBal,Phase 1 Long,270,Baillie Gifford WS LT Global Growth (270),2.116,016,016,-4.16,-2.34,5.00,0.00,-2.07,64.05,0.00,NaN,NaN,38.38,NaN,2.10,2.06,2.42,2.43,2.13,2.12,3.79,22.94,-0.02,2.04,3.836,0.01,0.50,NOT HELD,NaN,NaN,NaN,-0,0.9013,4.00,0.00,-6.58,NaN,NaN,NaN
20190606,Normal ReBal,Phase 1 Long,270,Baillie Gifford WS LT Global Growth (270),2.124,016,016,-1.68,-1.87,6.00,0.00,-1.92,63.43,0.00,NaN,NaN,38.15,NaN,2.10,2.09,2.42,2.43,2.13,2.12,4.18,11.82,0.02,2.04,4.229,0.01,0.38,NOT HELD,NaN,NaN,NaN,-0,0.8986,4.00,0.00,-6.23,NaN,NaN,NaN
20190607,Normal ReBal,Phase 1 Long,270,Baillie Gifford WS LT Global Growth (270),2.154,016,016,-0.13,-0.43,10.00,0.00,-1.50,61.16,0.00,NaN,NaN,37.27,NaN,2.10,2.11,2.42,2.44,2.16,2.12,5.65,4.64,0.13,2.04,5.701,0.03,1.41,NOT HELD,NaN,NaN,NaN,-0,0.8964,4.00,0.00,-4.91,NaN,NaN,NaN
20190611,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.203,016,016,2.08,1.05,19.00,0.00,-0.91,57.55,-1.01,NaN,NaN,35.84,NaN,2.10,2.11,2.43,2.45,2.21,2.12,8.07,2.18,0.34,2.04,8.121,0.05,2.29,NOT HELD,NaN,NaN,NaN,-0,0.8951,0.00,0.00,-2.73,NaN,NaN,NaN
20190612,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.193,016,016,1.79,0.49,0.00,4.00,-1.04,58.29,-0.55,NaN,NaN,36.14,NaN,2.10,2.14,2.43,2.45,2.21,2.12,7.56,2.51,0.29,2.19,0.015,-0.01,-0.47,NOT HELD,NaN,NaN,NaN,-0,0.8934,0.00,0.00,-3.18,NaN,NaN,NaN
20190613,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.208,016,016,3.48,1.19,22.00,0.00,-0.84,57.21,-1.22,NaN,NaN,35.70,NaN,2.10,2.18,2.43,2.45,2.22,2.12,8.30,2.02,0.37,2.19,0.669,0.02,0.68,NOT HELD,NaN,NaN,NaN,-0,0.8925,0.00,0.00,-2.52,NaN,NaN,NaN
20190614,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.206,016,016,2.92,2.06,0.00,1.00,-0.87,57.35,-1.14,NaN,NaN,35.75,NaN,2.10,2.18,2.43,2.45,2.22,2.12,8.21,2.07,0.36,2.19,0.583,-0.00,-0.09,NOT HELD,NaN,NaN,NaN,-0,0.8914,0.00,0.00,-2.61,NaN,NaN,NaN
20190617,Normal ReBal,30+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.239,016,016,5.73,2.10,31.00,0.00,-0.49,55.04,-2.59,NaN,NaN,34.80,NaN,2.10,2.19,2.43,2.45,2.25,2.12,9.82,1.42,0.55,2.19,2.078,0.03,1.49,BUY,NaN,NaN,NaN,-0,0.8918,10.00,0.00,-1.16,NaN,NaN,NaN
20190618,Normal ReBal,30+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.257,016,016,8.20,3.73,32.00,0.00,-0.27,53.77,-3.39,NaN,NaN,34.26,NaN,2.10,2.19,2.44,2.46,2.27,2.12,10.73,1.15,0.68,2.19,2.926,0.02,0.83,HOLD,NaN,NaN,NaN,-0,0.8926,10.00,0.00,-0.34,NaN,NaN,NaN
20190619,Normal ReBal,30+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.278,016,016,7.59,4.55,43.00,0.00,-0.03,52.36,-4.28,NaN,NaN,33.65,NaN,2.10,2.23,2.44,2.46,2.29,2.12,11.75,0.91,0.86,2.19,3.879,0.02,0.93,HOLD,NaN,NaN,NaN,-0,0.8936,10.00,0.00,0.59,NaN,NaN,NaN
20190620,Normal ReBal,30+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.288,016,016,7.51,4.51,44.00,0.00,0.07,51.72,-4.67,NaN,NaN,33.37,NaN,2.10,2.25,2.44,2.46,2.30,2.12,12.22,0.83,0.95,2.19,4.313,0.01,0.42,HOLD,NaN,NaN,NaN,-0,0.8947,10.00,0.00,1.01,NaN,NaN,NaN
20190621,Normal ReBal,30+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.289,016,016,7.21,3.95,45.00,0.00,0.06,51.65,-4.72,NaN,NaN,33.34,NaN,2.10,2.27,2.44,2.46,2.30,2.12,12.27,0.84,0.94,2.19,4.363,0.00,0.05,HOLD,NaN,NaN,NaN,-0,0.8959,10.00,0.00,1.06,NaN,NaN,NaN
20190624,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.272,016,016,5.19,3.21,0.00,5.00,-0.21,52.78,-4.01,NaN,NaN,33.84,NaN,2.11,2.26,2.45,2.47,2.30,2.13,11.44,1.08,0.73,2.19,3.588,-0.02,-0.74,HOLD,NaN,NaN,NaN,-0,0.8965,0.00,0.00,0.30,NaN,NaN,NaN
20190625,Normal ReBal,S/R Short,270,Baillie Gifford WS LT Global Growth (270),2.235,016,016,1.42,1.65,0.00,10.00,-0.68,55.31,-2.42,NaN,NaN,34.91,NaN,2.11,2.22,2.44,2.46,2.30,2.13,9.62,1.72,0.45,2.19,1.900,-0.04,-1.63,SELL,-0.174,2.443,8,-0,0.8957,3.00,0.00,-1.33,NaN,NaN,NaN
20190626,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.240,016,016,2.10,1.43,1.00,0.00,-0.62,54.96,-2.64,NaN,NaN,34.76,NaN,2.11,2.22,2.44,2.46,2.28,2.13,9.87,1.62,0.48,2.19,2.133,0.01,0.23,NOT HELD,NaN,NaN,NaN,-0,0.8954,0.00,0.00,-1.10,NaN,NaN,NaN
20190627,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.257,016,016,2.20,1.89,2.00,0.00,-0.41,53.76,-3.39,NaN,NaN,34.25,NaN,2.11,2.22,2.44,2.46,2.27,2.13,10.73,1.31,0.60,2.24,0.554,0.02,0.78,NOT HELD,NaN,NaN,NaN,-0,0.8955,0.00,0.00,-0.33,NaN,NaN,NaN
20190628,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.265,016,016,2.61,1.01,3.00,0.00,-0.33,53.25,-3.71,NaN,NaN,34.04,NaN,2.12,2.23,2.45,2.47,2.28,2.13,11.10,1.21,0.65,2.24,0.888,0.01,0.33,NOT HELD,NaN,NaN,NaN,-0,0.8962,0.00,0.00,0.00,NaN,NaN,NaN
20190630,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.265,016,016,1.16,1.22,0.00,1.00,-0.36,53.25,-3.71,NaN,NaN,34.04,NaN,2.12,2.25,2.45,2.47,2.28,2.14,11.10,1.25,0.63,2.24,0.888,0.00,0.00,NOT HELD,NaN,NaN,NaN,-0,0.8968,0.00,0.00,0.00,NaN,NaN,NaN
20190701,Normal ReBal,30+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.302,016,016,1.96,1.15,58.00,0.00,0.10,50.75,-5.29,NaN,NaN,32.94,NaN,2.12,2.25,2.45,2.47,2.31,2.14,12.95,0.81,0.98,2.24,2.563,0.04,1.66,BUY,NaN,NaN,NaN,-0,0.8983,10.00,0.00,1.66,NaN,NaN,NaN
20190702,Normal ReBal,30+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.305,016,016,1.16,0.20,59.00,0.00,0.11,50.58,-5.39,NaN,NaN,32.87,NaN,2.12,2.25,2.45,2.47,2.32,2.14,13.07,0.80,0.99,2.24,2.675,0.00,0.11,HOLD,NaN,NaN,NaN,-0,0.8997,10.00,0.00,1.77,NaN,NaN,NaN
20190703,Normal ReBal,30+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.306,016,016,0.79,-0.07,60.00,0.00,0.10,50.52,-5.43,NaN,NaN,32.84,NaN,2.12,2.29,2.45,2.47,2.32,2.14,13.11,0.81,0.98,2.24,2.715,0.00,0.04,HOLD,NaN,NaN,NaN,-0,0.9010,10.00,0.00,1.81,NaN,NaN,NaN
20190704,Normal ReBal,30+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.310,016,016,0.91,0.71,61.00,0.00,0.13,50.26,-5.59,NaN,NaN,32.73,NaN,2.12,2.29,2.46,2.48,2.32,2.14,13.31,0.79,1.00,2.24,2.893,0.00,0.17,HOLD,NaN,NaN,NaN,-0,0.9023,10.00,0.00,1.99,NaN,NaN,NaN
20190705,Normal ReBal,30+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.316,016,016,1.93,0.83,62.00,0.00,0.19,49.84,-5.86,NaN,NaN,32.53,NaN,2.13,2.29,2.46,2.48,2.33,2.14,13.63,0.74,1.06,2.24,3.187,0.01,0.29,HOLD,NaN,NaN,NaN,-0,0.9037,10.00,0.00,2.28,NaN,NaN,NaN
20190708,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.298,016,016,2.74,0.05,0.00,7.00,-0.11,51.06,-5.09,NaN,NaN,33.08,NaN,2.13,2.29,2.46,2.48,2.33,2.15,12.72,0.98,0.80,2.24,2.354,-0.02,-0.81,HOLD,NaN,NaN,NaN,-0,0.9048,0.00,0.00,1.45,NaN,NaN,NaN
20190709,Normal ReBal,100+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.324,016,016,3.62,0.21,10000.00,0.00,0.21,49.35,-6.16,NaN,NaN,32.31,NaN,2.13,2.29,2.46,2.48,2.34,2.15,14.00,0.73,1.08,2.25,3.290,0.03,1.14,HOLD,NaN,NaN,NaN,-0,0.9062,14.00,0.00,2.61,NaN,NaN,NaN
20190710,Normal ReBal,100+ Day High,270,Baillie Gifford WS LT Global Growth (270),2.326,016,016,2.97,-0.06,10000.00,0.00,0.21,49.19,-6.27,NaN,NaN,32.24,NaN,2.13,2.29,2.47,2.49,2.34,2.15,14.13,0.72,1.09,2.25,3.301,0.00,0.11,HOLD,NaN,NaN,NaN,-0,0.9076,14.00,0.00,2.72,NaN,NaN,NaN
20190711,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.316,016,016,2.20,0.93,0.00,2.00,0.05,49.88,-5.83,NaN,NaN,32.55,NaN,2.14,2.30,2.47,2.49,2.34,2.16,13.60,0.84,0.94,2.25,2.821,-0.01,-0.46,HOLD,NaN,NaN,NaN,-0,0.9087,0.00,0.00,2.25,NaN,NaN,NaN
20190712,Normal ReBal,S/R Short,270,Baillie Gifford WS LT Global Growth (270),2.281,016,016,0.71,0.65,0.00,11.00,-0.41,52.17,-4.39,NaN,NaN,33.57,NaN,2.14,2.27,2.46,2.48,2.34,2.16,11.89,1.31,0.60,2.25,1.276,-0.03,-1.50,SELL,-0.934,1.251,11,-0,0.9093,3.00,0.00,0.71,NaN,NaN,NaN
20190715,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.286,016,016,-0.72,-0.14,3.00,0.00,-0.40,51.83,-4.61,NaN,NaN,33.42,NaN,2.14,2.27,2.47,2.49,2.33,2.16,12.14,1.29,0.61,2.25,1.502,0.01,0.22,NOT HELD,NaN,NaN,NaN,-0,0.9101,0.00,0.00,0.94,NaN,NaN,NaN
20190716,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.279,016,016,-1.15,-0.44,0.00,15.00,-0.50,52.31,-4.30,NaN,NaN,33.63,NaN,2.15,2.27,2.47,2.49,2.30,2.17,11.79,1.43,0.54,2.25,1.183,-0.01,-0.31,NOT HELD,NaN,NaN,NaN,-0,0.9107,0.00,0.00,0.62,NaN,NaN,NaN
20190717,Normal ReBal,S/R Long,270,Baillie Gifford WS LT Global Growth (270),2.289,016,016,-0.75,-0.29,5.00,0.00,-0.39,51.66,-4.71,NaN,NaN,33.34,NaN,2.15,2.27,2.47,2.49,2.30,2.17,12.27,1.28,0.61,2.25,1.618,0.01,0.43,NOT HELD,NaN,NaN,NaN,-0,0.9115,2.00,0.00,1.05,NaN,NaN,NaN
20190718,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.264,016,016,-2.00,-0.98,0.00,20.00,-0.71,53.28,-3.70,NaN,NaN,34.05,NaN,2.15,2.25,2.47,2.49,2.30,2.17,11.08,1.76,0.43,2.25,0.543,-0.02,-1.06,NOT HELD,NaN,NaN,NaN,-0,0.9118,0.00,0.00,-0.02,NaN,NaN,NaN
20190719,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.255,016,016,-2.74,-0.55,0.00,22.00,-0.85,53.94,-3.28,NaN,NaN,34.33,NaN,2.15,2.24,2.47,2.49,2.30,2.17,10.60,2.03,0.37,2.25,0.108,-0.01,-0.43,NOT HELD,NaN,NaN,NaN,-0,0.9116,0.00,0.00,-0.45,NaN,NaN,NaN
20190722,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.264,016,016,-1.47,0.31,3.00,0.00,-0.76,53.28,-3.70,NaN,NaN,34.05,NaN,2.15,2.24,2.47,2.49,2.28,2.17,11.08,1.85,0.41,2.25,0.543,0.01,0.43,NOT HELD,NaN,NaN,NaN,-0,0.9117,0.00,0.00,-0.02,NaN,NaN,NaN
20190723,Normal ReBal,S/R Long,270,Baillie Gifford WS LT Global Growth (270),2.285,016,016,-1.70,0.88,5.00,0.00,-0.49,51.89,-4.57,NaN,NaN,33.44,NaN,2.15,2.24,2.47,2.49,2.30,2.17,12.10,1.42,0.55,2.25,1.462,0.02,0.91,NOT HELD,NaN,NaN,NaN,-0,0.9122,2.00,0.00,0.90,NaN,NaN,NaN
20190724,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.307,016,016,-0.83,1.17,12.00,0.00,-0.22,50.42,-5.49,NaN,NaN,32.80,NaN,2.15,2.25,2.48,2.49,2.32,2.17,13.19,1.09,0.72,2.25,2.453,0.02,0.98,NOT HELD,NaN,NaN,NaN,-0,0.9129,0.00,0.00,1.88,NaN,NaN,NaN
20190725,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.282,016,016,-1.47,1.38,0.00,2.00,-0.56,52.08,-4.45,NaN,NaN,33.53,NaN,2.16,2.27,2.47,2.49,2.32,2.17,11.95,1.51,0.51,2.25,1.334,-0.03,-1.09,NOT HELD,NaN,NaN,NaN,-0,0.9128,0.00,0.00,0.77,NaN,NaN,NaN
20190726,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.303,016,016,0.97,1.52,1.00,0.00,-0.30,50.69,-5.32,NaN,NaN,32.92,NaN,2.16,2.27,2.48,2.50,2.32,2.17,12.99,1.17,0.67,2.25,2.266,0.02,0.92,NOT HELD,NaN,NaN,NaN,-0,0.9133,0.00,0.00,1.70,NaN,NaN,NaN
20190729,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.296,016,016,0.42,2.44,0.00,3.00,-0.45,51.19,-5.01,NaN,NaN,33.14,NaN,2.16,2.27,2.48,2.50,2.31,2.18,12.62,1.36,0.58,2.25,1.933,-0.01,-0.33,NOT HELD,NaN,NaN,NaN,-0,0.9135,0.00,0.00,1.36,NaN,NaN,NaN
20190730,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.291,016,016,0.54,2.75,0.00,4.00,-0.52,51.48,-4.82,NaN,NaN,33.27,NaN,2.16,2.28,2.48,2.50,2.31,2.18,12.40,1.45,0.54,2.25,1.733,-0.00,-0.20,NOT HELD,NaN,NaN,NaN,-0,0.9135,0.00,0.00,1.17,NaN,NaN,NaN
20190731,Normal ReBal,S/R Short,270,Baillie Gifford WS LT Global Growth (270),2.270,016,016,-0.80,1.96,0.00,8.00,-0.80,52.87,-3.95,NaN,NaN,33.87,NaN,2.16,2.26,2.48,2.50,2.31,2.18,11.38,1.93,0.39,2.25,0.810,-0.02,-0.91,NOT HELD,NaN,NaN,NaN,-0,0.9130,3.00,0.00,0.25,NaN,NaN,NaN
20190801,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.274,016,016,0.41,1.97,1.00,0.00,-0.76,52.64,-4.09,NaN,NaN,33.77,NaN,2.16,2.26,2.48,2.50,2.30,2.18,11.54,1.85,0.41,2.25,0.961,0.00,0.15,NOT HELD,NaN,NaN,NaN,-0,0.9129,0.00,0.00,0.40,NaN,NaN,NaN
20190802,Normal ReBal,30+ Day Low,270,Baillie Gifford WS LT Global Growth (270),2.245,016,016,-0.43,0.75,0.00,36.00,-1.15,54.61,-2.86,NaN,NaN,34.62,NaN,2.16,2.23,2.48,2.49,2.29,2.18,10.13,2.86,0.25,2.25,0.323,-0.03,-1.27,NOT HELD,NaN,NaN,NaN,-0,0.9122,12.00,0.00,-0.88,NaN,NaN,NaN
20190805,Normal ReBal,LL Rebalance,270,Baillie Gifford WS LT Global Growth (270),2.181,016,016,-3.84,-0.98,0.00,58.00,-2.04,59.16,0.00,NaN,NaN,36.49,NaN,2.17,2.17,2.47,2.49,2.29,2.18,6.98,19.22,-0.01,2.25,3.173,-0.06,-2.86,NOT HELD,NaN,NaN,NaN,-0,0.9107,12.00,0.00,-3.71,NaN,NaN,NaN
20190806,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.200,016,016,-3.87,-3.64,3.00,0.00,-1.75,57.76,-0.45,NaN,NaN,35.92,NaN,2.16,2.17,2.47,2.49,2.26,2.18,7.92,7.44,0.06,2.25,2.316,0.02,0.89,NOT HELD,NaN,NaN,NaN,-0,0.9106,0.00,0.00,-2.86,NaN,NaN,NaN
20190807,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.219,016,016,-4.01,-3.80,4.00,0.00,-1.48,56.45,-1.28,NaN,NaN,35.38,NaN,2.16,2.17,2.47,2.49,2.23,2.18,8.83,4.51,0.14,2.25,1.495,0.02,0.84,NOT HELD,NaN,NaN,NaN,-0,0.9108,0.00,0.00,-2.04,NaN,NaN,NaN
20190808,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.252,016,016,-1.34,-3.79,6.00,0.00,-1.02,54.11,-2.75,NaN,NaN,34.41,NaN,2.16,2.19,2.48,2.50,2.26,2.18,10.48,2.47,0.30,2.25,0.003,0.03,1.51,NOT HELD,NaN,NaN,NaN,-0,0.9111,5.00,0.00,-0.56,NaN,NaN,NaN
20190809,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.232,016,016,-3.18,-3.18,0.00,1.00,-1.28,55.49,-1.89,NaN,NaN,34.99,NaN,2.16,2.21,2.48,2.49,2.26,2.18,9.50,3.40,0.20,2.25,0.886,-0.02,-0.88,NOT HELD,NaN,NaN,NaN,-0,0.9112,0.00,0.00,-1.44,NaN,NaN,NaN
20190812,Normal ReBal,LL Rebalance WAKE,270,Baillie Gifford WS LT Global Growth (270),2.224,016,016,-3.21,-3.43,0.00,4.00,-1.41,56.03,-1.54,NaN,NaN,35.21,NaN,2.16,2.21,2.48,2.50,2.26,2.18,9.12,4.08,0.16,2.25,1.233,-0.01,-0.35,NOT HELD,NaN,NaN,NaN,-0,0.9111,0.00,0.00,-1.78,NaN,NaN,NaN
20190813,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.237,016,016,-2.44,-3.82,4.00,0.00,-1.24,55.18,-2.08,NaN,NaN,34.85,NaN,2.16,2.21,2.48,2.50,2.25,2.18,9.72,3.21,0.22,2.25,0.687,0.01,0.55,NOT HELD,NaN,NaN,NaN,-0,0.9113,0.00,0.00,-1.24,NaN,NaN,NaN
20190814,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.197,016,016,-3.36,-2.61,0.00,8.00,-1.76,58.00,-0.30,NaN,NaN,36.02,NaN,2.16,2.19,2.47,2.49,2.25,2.18,7.76,7.60,0.06,2.25,2.463,-0.04,-1.79,NOT HELD,NaN,NaN,NaN,-0,0.9103,0.00,0.00,-3.01,NaN,NaN,NaN
20190815,Normal ReBal,No action.,270,Baillie Gifford WS LT Global Growth (270),2.190,016,016,-3.81,-4.88,0.00,9.00,-1.81,58.46,-0.01,NaN,NaN,36.20,NaN,2.16,2.18,2.47,2.49,2.25,2.18,7.45,8.76,0.05,2.25,2.742,-0.01,-0.29,NOT HELD,NaN,NaN,NaN,-0,0.9102,0.00,0.00,-3.29,NaN,NaN,NaN
